KIND:prc
UNITS:mm
INTERVAL:qm
LOCATION:er
# file created: 2018-05-22 22:54:46
#YYYY-MM,             Q1,              Q2,              Q3,              Q4
1939-10,         1.67000,         1.66000,         1.13000,         0.99000
1939-11,         0.99000,         1.02000,         1.04000,         1.04000
1939-12,         1.02000,         0.99000,         0.97000,         1.06000
1940-01,         1.23000,         1.78000,         1.60000,         1.02000
1940-02,         0.98000,         0.98000,         1.03000,         1.05000
1940-03,         1.04000,         1.00000,         0.98000,         0.96000
1940-04,         1.56000,         1.83000,         1.49000,         0.98000
1940-05,         0.97000,         0.99000,         1.03000,         1.04000
1940-06,         1.03000,         1.00000,         0.98000,         0.99000
1940-07,         1.68000,         1.74000,         1.33000,         0.98000
1940-08,         0.98000,         1.00000,         1.04000,         1.05000
1940-09,         1.03000,         0.99000,         0.97000,         1.02000
1940-10,         1.67000,         1.66000,         1.13000,         0.99000
1940-11,         0.99000,         1.02000,         1.04000,         1.04000
1940-12,         1.02000,         0.99000,         0.97000,         1.06000
1941-01,         1.23000,         1.78000,         1.60000,         1.02000
1941-02,         0.98000,         0.98000,         1.03000,         1.05000
1941-03,         1.04000,         1.00000,         0.98000,         0.96000
1941-04,         1.56000,         1.83000,         1.49000,         0.98000
1941-05,         0.97000,         0.99000,         1.03000,         1.04000
1941-06,         1.03000,         1.00000,         0.98000,         0.99000
1941-07,         1.68000,         1.74000,         1.33000,         0.98000
1941-08,         0.98000,         1.00000,         1.04000,         1.05000
1941-09,         1.03000,         0.99000,         0.97000,         1.02000
1941-10,         1.67000,         1.66000,         1.13000,         0.99000
1941-11,         0.99000,         1.02000,         1.04000,         1.04000
1941-12,         1.02000,         0.99000,         0.97000,         1.06000
1942-01,         1.23000,         1.78000,         1.60000,         1.02000
1942-02,         0.98000,         0.98000,         1.03000,         1.05000
1942-03,         1.04000,         1.00000,         0.98000,         0.96000
1942-04,         1.56000,         1.83000,         1.49000,         0.98000
1942-05,         0.97000,         0.99000,         1.03000,         1.04000
1942-06,         1.03000,         1.00000,         0.98000,         0.99000
1942-07,         1.68000,         1.74000,         1.33000,         0.98000
1942-08,         0.98000,         1.00000,         1.04000,         1.05000
1942-09,         1.03000,         0.99000,         0.97000,         1.02000
1942-10,         1.67000,         1.66000,         1.13000,         0.99000
1942-11,         0.99000,         1.02000,         1.04000,         1.04000
1942-12,         1.02000,         0.99000,         0.97000,         1.06000
1943-01,         1.23000,         1.78000,         1.60000,         1.02000
1943-02,         0.98000,         0.98000,         1.03000,         1.05000
1943-03,         1.04000,         1.00000,         0.98000,         0.96000
1943-04,         1.56000,         1.83000,         1.49000,         0.98000
1943-05,         0.97000,         0.99000,         1.03000,         1.04000
1943-06,         1.03000,         1.00000,         0.98000,         0.99000
1943-07,         1.68000,         1.74000,         1.33000,         0.98000
1943-08,         0.98000,         1.00000,         1.04000,         1.05000
1943-09,         1.03000,         0.99000,         0.97000,         1.02000
1943-10,         1.67000,         1.66000,         1.13000,         0.99000
1943-11,         0.99000,         1.02000,         1.04000,         1.04000
1943-12,         1.02000,         0.99000,         0.97000,         1.06000
1944-01,         1.23000,         1.78000,         1.60000,         1.02000
1944-02,         0.98000,         0.98000,         1.03000,         1.05000
1944-03,         1.04000,         1.00000,         0.98000,         0.96000
1944-04,         1.56000,         1.83000,         1.49000,         0.98000
1944-05,         0.97000,         0.99000,         1.03000,         1.04000
1944-06,         1.03000,         1.00000,         0.98000,         0.99000
1944-07,         1.68000,         1.74000,         1.33000,         0.98000
1944-08,         0.98000,         1.00000,         1.04000,         1.05000
1944-09,         1.03000,         0.99000,         0.97000,         1.02000
1944-10,         1.67000,         1.66000,         1.13000,         0.99000
1944-11,         0.99000,         1.02000,         1.04000,         1.04000
1944-12,         1.02000,         0.99000,         0.97000,         1.06000
1945-01,         1.23000,         1.78000,         1.60000,         1.02000
1945-02,         0.98000,         0.98000,         1.03000,         1.05000
1945-03,         1.04000,         1.00000,         0.98000,         0.96000
1945-04,         1.56000,         1.83000,         1.49000,         0.98000
1945-05,         0.97000,         0.99000,         1.03000,         1.04000
1945-06,         1.03000,         1.00000,         0.98000,         0.99000
1945-07,         1.68000,         1.74000,         1.33000,         0.98000
1945-08,         0.98000,         1.00000,         1.04000,         1.05000
1945-09,         1.03000,         0.99000,         0.97000,         1.02000
1945-10,         1.67000,         1.66000,         1.13000,         0.99000
1945-11,         0.99000,         1.02000,         1.04000,         1.04000
1945-12,         1.02000,         0.99000,         0.97000,         1.06000
1946-01,         1.23000,         1.78000,         1.60000,         1.02000
1946-02,         0.98000,         0.98000,         1.03000,         1.05000
1946-03,         1.04000,         1.00000,         0.98000,         0.96000
1946-04,         1.56000,         1.83000,         1.49000,         0.98000
1946-05,         0.97000,         0.99000,         1.03000,         1.04000
1946-06,         1.03000,         1.00000,         0.98000,         0.99000
1946-07,         1.68000,         1.74000,         1.33000,         0.98000
1946-08,         0.98000,         1.00000,         1.04000,         1.05000
1946-09,         1.03000,         0.99000,         0.97000,         1.02000
1946-10,         1.67000,         1.66000,         1.13000,         0.99000
1946-11,         0.99000,         1.02000,         1.04000,         1.04000
1946-12,         1.02000,         0.99000,         0.97000,         1.06000
1947-01,         1.23000,         1.78000,         1.60000,         1.02000
1947-02,         0.98000,         0.98000,         1.03000,         1.05000
1947-03,         1.04000,         1.00000,         0.98000,         0.96000
1947-04,         1.56000,         1.83000,         1.49000,         0.98000
1947-05,         0.97000,         0.99000,         1.03000,         1.04000
1947-06,         1.03000,         1.00000,         0.98000,         0.99000
1947-07,         1.68000,         1.74000,         1.33000,         0.98000
1947-08,         0.98000,         1.00000,         1.04000,         1.05000
1947-09,         1.03000,         0.99000,         0.97000,         1.02000
1947-10,         1.67000,         1.66000,         1.13000,         0.99000
1947-11,         0.99000,         1.02000,         1.04000,         1.04000
1947-12,         1.02000,         0.99000,         0.97000,         1.06000
1948-01,         1.23000,         1.78000,         1.60000,         1.02000
1948-02,         0.98000,         0.98000,         1.03000,         1.05000
1948-03,         1.04000,         1.00000,         0.98000,         0.96000
1948-04,         1.56000,         1.83000,         1.49000,         0.98000
1948-05,         0.97000,         0.99000,         1.03000,         1.04000
1948-06,         1.03000,         1.00000,         0.98000,         0.99000
1948-07,         1.68000,         1.74000,         1.33000,         0.98000
1948-08,         0.98000,         1.00000,         1.04000,         1.05000
1948-09,         1.03000,         0.99000,         0.97000,         1.02000
1948-10,         1.67000,         1.66000,         1.13000,         0.99000
1948-11,         0.99000,         1.02000,         1.04000,         1.04000
1948-12,         1.02000,         0.99000,         0.97000,         1.06000
1949-01,         1.23000,         1.78000,         1.60000,         1.02000
1949-02,         0.98000,         0.98000,         1.03000,         1.05000
1949-03,         1.04000,         1.00000,         0.98000,         0.96000
1949-04,         1.56000,         1.83000,         1.49000,         0.98000
1949-05,         0.97000,         0.99000,         1.03000,         1.04000
1949-06,         1.03000,         1.00000,         0.98000,         0.99000
1949-07,         1.68000,         1.74000,         1.33000,         0.98000
1949-08,         0.98000,         1.00000,         1.04000,         1.05000
1949-09,         1.03000,         0.99000,         0.97000,         1.02000
1949-10,         1.67000,         1.66000,         1.13000,         0.99000
1949-11,         0.99000,         1.02000,         1.04000,         1.04000
1949-12,         1.02000,         0.99000,         0.97000,         1.06000
1950-01,         1.23000,         1.78000,         1.60000,         1.02000
1950-02,         0.98000,         0.98000,         1.03000,         1.05000
1950-03,         1.04000,         1.00000,         0.98000,         0.96000
1950-04,         1.56000,         1.83000,         1.49000,         0.98000
1950-05,         0.97000,         0.99000,         1.03000,         1.04000
1950-06,         1.03000,         1.00000,         0.98000,         0.99000
1950-07,         1.68000,         1.74000,         1.33000,         0.98000
1950-08,         0.98000,         1.00000,         1.04000,         1.05000
1950-09,         1.03000,         0.99000,         0.97000,         1.02000
1950-10,         1.67000,         1.66000,         1.13000,         0.99000
1950-11,         0.99000,         1.02000,         1.04000,         1.04000
1950-12,         1.02000,         0.99000,         0.97000,         1.06000
1951-01,         1.23000,         1.78000,         1.60000,         1.02000
1951-02,         0.98000,         0.98000,         1.03000,         1.05000
1951-03,         1.04000,         1.00000,         0.98000,         0.96000
1951-04,         1.56000,         1.83000,         1.49000,         0.98000
1951-05,         0.97000,         0.99000,         1.03000,         1.04000
1951-06,         1.03000,         1.00000,         0.98000,         0.99000
1951-07,         1.68000,         1.74000,         1.33000,         0.98000
1951-08,         0.98000,         1.00000,         1.04000,         1.05000
1951-09,         1.03000,         0.99000,         0.97000,         1.02000
1951-10,         1.67000,         1.66000,         1.13000,         0.99000
1951-11,         0.99000,         1.02000,         1.04000,         1.04000
1951-12,         1.02000,         0.99000,         0.97000,         1.06000
1952-01,         1.23000,         1.78000,         1.60000,         1.02000
1952-02,         0.98000,         0.98000,         1.03000,         1.05000
1952-03,         1.04000,         1.00000,         0.98000,         0.96000
1952-04,         1.56000,         1.83000,         1.49000,         0.98000
1952-05,         0.97000,         0.99000,         1.03000,         1.04000
1952-06,         1.03000,         1.00000,         0.98000,         0.99000
1952-07,         1.68000,         1.74000,         1.33000,         0.98000
1952-08,         0.98000,         1.00000,         1.04000,         1.05000
1952-09,         1.03000,         0.99000,         0.97000,         1.02000
1952-10,         1.67000,         1.66000,         1.13000,         0.99000
1952-11,         0.99000,         1.02000,         1.04000,         1.04000
1952-12,         1.02000,         0.99000,         0.97000,         1.06000
1953-01,         1.23000,         1.78000,         1.60000,         1.02000
1953-02,         0.98000,         0.98000,         1.03000,         1.05000
1953-03,         1.04000,         1.00000,         0.98000,         0.96000
1953-04,         1.56000,         1.83000,         1.49000,         0.98000
1953-05,         0.97000,         0.99000,         1.03000,         1.04000
1953-06,         1.03000,         1.00000,         0.98000,         0.99000
1953-07,         1.68000,         1.74000,         1.33000,         0.98000
1953-08,         0.98000,         1.00000,         1.04000,         1.05000
1953-09,         1.03000,         0.99000,         0.97000,         1.02000
1953-10,         1.67000,         1.66000,         1.13000,         0.99000
1953-11,         0.99000,         1.02000,         1.04000,         1.04000
1953-12,         1.02000,         0.99000,         0.97000,         1.06000
1954-01,         1.23000,         1.78000,         1.60000,         1.02000
1954-02,         0.98000,         0.98000,         1.03000,         1.05000
1954-03,         1.04000,         1.00000,         0.98000,         0.96000
1954-04,         1.56000,         1.83000,         1.49000,         0.98000
1954-05,         0.97000,         0.99000,         1.03000,         1.04000
1954-06,         1.03000,         1.00000,         0.98000,         0.99000
1954-07,         1.68000,         1.74000,         1.33000,         0.98000
1954-08,         0.98000,         1.00000,         1.04000,         1.05000
1954-09,         1.03000,         0.99000,         0.97000,         1.02000
1954-10,         1.67000,         1.66000,         1.13000,         0.99000
1954-11,         0.99000,         1.02000,         1.04000,         1.04000
1954-12,         1.02000,         0.99000,         0.97000,         1.06000
1955-01,         1.23000,         1.78000,         1.60000,         1.02000
1955-02,         0.98000,         0.98000,         1.03000,         1.05000
1955-03,         1.04000,         1.00000,         0.98000,         0.96000
1955-04,         1.56000,         1.83000,         1.49000,         0.98000
1955-05,         0.97000,         0.99000,         1.03000,         1.04000
1955-06,         1.03000,         1.00000,         0.98000,         0.99000
1955-07,         1.68000,         1.74000,         1.33000,         0.98000
1955-08,         0.98000,         1.00000,         1.04000,         1.05000
1955-09,         1.03000,         0.99000,         0.97000,         1.02000
1955-10,         1.67000,         1.66000,         1.13000,         0.99000
1955-11,         0.99000,         1.02000,         1.04000,         1.04000
1955-12,         1.02000,         0.99000,         0.97000,         1.06000
1956-01,         1.23000,         1.78000,         1.60000,         1.02000
1956-02,         0.98000,         0.98000,         1.03000,         1.05000
1956-03,         1.04000,         1.00000,         0.98000,         0.96000
1956-04,         1.56000,         1.83000,         1.49000,         0.98000
1956-05,         0.97000,         0.99000,         1.03000,         1.04000
1956-06,         1.03000,         1.00000,         0.98000,         0.99000
1956-07,         1.68000,         1.74000,         1.33000,         0.98000
1956-08,         0.98000,         1.00000,         1.04000,         1.05000
1956-09,         1.03000,         0.99000,         0.97000,         1.02000
1956-10,         1.67000,         1.66000,         1.13000,         0.99000
1956-11,         0.99000,         1.02000,         1.04000,         1.04000
1956-12,         1.02000,         0.99000,         0.97000,         1.06000
1957-01,         1.23000,         1.78000,         1.60000,         1.02000
1957-02,         0.98000,         0.98000,         1.03000,         1.05000
1957-03,         1.04000,         1.00000,         0.98000,         0.96000
1957-04,         1.56000,         1.83000,         1.49000,         0.98000
1957-05,         0.97000,         0.99000,         1.03000,         1.04000
1957-06,         1.03000,         1.00000,         0.98000,         0.99000
1957-07,         1.68000,         1.74000,         1.33000,         0.98000
1957-08,         0.98000,         1.00000,         1.04000,         1.05000
1957-09,         1.03000,         0.99000,         0.97000,         1.02000
1957-10,         1.67000,         1.66000,         1.13000,         0.99000
1957-11,         0.99000,         1.02000,         1.04000,         1.04000
1957-12,         1.02000,         0.99000,         0.97000,         1.06000
1958-01,         1.23000,         1.78000,         1.60000,         1.02000
1958-02,         0.98000,         0.98000,         1.03000,         1.05000
1958-03,         1.04000,         1.00000,         0.98000,         0.96000
1958-04,         1.56000,         1.83000,         1.49000,         0.98000
1958-05,         0.97000,         0.99000,         1.03000,         1.04000
1958-06,         1.03000,         1.00000,         0.98000,         0.99000
1958-07,         1.68000,         1.74000,         1.33000,         0.98000
1958-08,         0.98000,         1.00000,         1.04000,         1.05000
1958-09,         1.03000,         0.99000,         0.97000,         1.02000
1958-10,         1.67000,         1.66000,         1.13000,         0.99000
1958-11,         0.99000,         1.02000,         1.04000,         1.04000
1958-12,         1.02000,         0.99000,         0.97000,         1.06000
1959-01,         1.23000,         1.78000,         1.60000,         1.02000
1959-02,         0.98000,         0.98000,         1.03000,         1.05000
1959-03,         1.04000,         1.00000,         0.98000,         0.96000
1959-04,         1.56000,         1.83000,         1.49000,         0.98000
1959-05,         0.97000,         0.99000,         1.03000,         1.04000
1959-06,         1.03000,         1.00000,         0.98000,         0.99000
1959-07,         1.68000,         1.74000,         1.33000,         0.98000
1959-08,         0.98000,         1.00000,         1.04000,         1.05000
1959-09,         1.03000,         0.99000,         0.97000,         1.02000
1959-10,         1.67000,         1.66000,         1.13000,         0.99000
1959-11,         0.99000,         1.02000,         1.04000,         1.04000
1959-12,         1.02000,         0.99000,         0.97000,         1.06000
1960-01,         0.97000,         1.97000,         2.03000,         1.10000
1960-02,         0.97000,         0.97000,         1.03000,         1.00000
1960-03,         1.02000,         0.95000,         0.93000,         0.86000
1960-04,         2.18000,         1.88000,         1.88000,         0.88000
1960-05,         1.02000,         1.03000,         1.01000,         1.02000
1960-06,         0.98000,         1.01000,         0.95000,         0.87000
1960-07,         2.10000,         2.09000,         1.82000,         0.93000
1960-08,         1.02000,         0.98000,         0.99000,         1.03000
1960-09,         1.04000,         0.98000,         0.88000,         0.87000
1960-10,         1.97000,         2.08000,         1.73000,         1.02000
1960-11,         1.01000,         1.00000,         1.01000,         0.99000
1960-12,         1.00000,         1.03000,         0.93000,         0.90000
1961-01,         1.36000,         1.77000,         1.18000,         0.96000
1961-02,         1.00000,         0.94000,         0.98000,         1.05000
1961-03,         1.02000,         0.98000,         0.95000,         0.92000
1961-04,         1.31000,         1.70000,         1.20000,         1.07000
1961-05,         0.98000,         0.99000,         1.01000,         0.99000
1961-06,         1.00000,         0.99000,         0.97000,         0.90000
1961-07,         1.71000,         1.69000,         1.09000,         1.06000
1961-08,         0.98000,         0.97000,         1.04000,         1.02000
1961-09,         1.01000,         1.02000,         0.99000,         1.03000
1961-10,         1.76000,         1.55000,         0.97000,         1.00000
1961-11,         0.95000,         0.98000,         1.03000,         1.00000
1961-12,         0.97000,         0.99000,         0.95000,         0.98000
1962-01,         1.07000,         1.95000,         1.87000,         0.98000
1962-02,         1.06000,         0.98000,         1.01000,         1.05000
1962-03,         1.04000,         1.09000,         1.06000,         0.96000
1962-04,         2.03000,         1.76000,         1.77000,         1.01000
1962-05,         1.07000,         0.99000,         1.03000,         1.04000
1962-06,         1.00000,         1.06000,         1.12000,         0.99000
1962-07,         2.09000,         1.73000,         1.28000,         1.02000
1962-08,         0.98000,         1.00000,         1.04000,         1.05000
1962-09,         1.04000,         1.04000,         1.03000,         1.17000
1962-10,         1.80000,         1.98000,         1.00000,         1.09000
1962-11,         0.99000,         1.02000,         1.04000,         1.04000
1962-12,         1.22000,         1.10000,         1.02000,         0.99000
1963-01,         1.82000,         2.33000,         2.16000,         1.02000
1963-02,         0.98000,         0.98000,         1.03000,         1.05000
1963-03,         1.04000,         0.95000,         1.00000,         0.98000
1963-04,         1.57000,         2.18000,         2.11000,         0.98000
1963-05,         0.97000,         0.99000,         1.03000,         1.04000
1963-06,         1.07000,         0.98000,         1.03000,         0.99000
1963-07,         1.98000,         2.10000,         2.14000,         0.98000
1963-08,         0.98000,         1.00000,         1.04000,         1.05000
1963-09,         1.07000,         1.00000,         0.94000,         0.94000
1963-10,         2.19000,         2.15000,         1.82000,         0.99000
1963-11,         0.99000,         1.02000,         1.04000,         1.04000
1963-12,         1.04000,         0.97000,         0.92000,         1.19000
1964-01,         1.16000,         1.30000,         1.15000,         1.00000
1964-02,         1.02000,         1.02000,         1.03000,         1.08000
1964-03,         1.01000,         0.96000,         0.96000,         1.05000
1964-04,         1.12000,         1.28000,         1.20000,         0.94000
1964-05,         0.97000,         1.06000,         1.10000,         0.98000
1964-06,         1.01000,         0.92000,         0.94000,         0.90000
1964-07,         1.12000,         1.28000,         0.93000,         1.04000
1964-08,         0.96000,         1.00000,         1.05000,         1.03000
1964-09,         1.04000,         0.96000,         0.90000,         0.92000
1964-10,         1.11000,         1.33000,         0.93000,         1.06000
1964-11,         0.92000,         1.00000,         1.08000,         0.99000
1964-12,         0.92000,         0.93000,         0.96000,         0.99000
1965-01,         0.98000,         1.60000,         1.48000,         1.03000
1965-02,         1.03000,         1.02000,         1.06000,         1.05000
1965-03,         1.06000,         0.98000,         0.91000,         0.82000
1965-04,         0.91000,         1.60000,         1.09000,         1.00000
1965-05,         1.01000,         1.03000,         1.03000,         1.04000
1965-06,         1.07000,         0.95000,         0.96000,         1.06000
1965-07,         1.52000,         1.49000,         1.00000,         0.99000
1965-08,         1.02000,         1.01000,         1.14000,         1.06000
1965-09,         1.02000,         1.01000,         0.99000,         0.92000
1965-10,         1.66000,         1.48000,         1.11000,         1.00000
1965-11,         1.02000,         1.02000,         1.06000,         1.04000
1965-12,         1.07000,         0.89000,         0.94000,         0.97000
1966-01,         0.96000,         1.93000,         1.42000,         0.93000
1966-02,         0.93000,         0.98000,         1.03000,         1.01000
1966-03,         1.03000,         0.89000,         0.91000,         0.96000
1966-04,         1.01000,         1.76000,         1.10000,         0.94000
1966-05,         1.01000,         0.99000,         1.03000,         1.05000
1966-06,         1.02000,         0.94000,         0.94000,         0.99000
1966-07,         1.23000,         1.52000,         0.96000,         0.98000
1966-08,         0.98000,         1.00000,         1.04000,         1.06000
1966-09,         1.05000,         0.92000,         0.98000,         0.97000
1966-10,         1.45000,         1.63000,         0.90000,         1.02000
1966-11,         0.99000,         1.03000,         1.04000,         1.00000
1966-12,         0.93000,         0.93000,         0.96000,         0.92000
1967-01,         1.01000,         1.23000,         1.93000,         1.06000
1967-02,         0.98000,         0.98000,         1.03000,         1.05000
1967-03,         1.04000,         1.03000,         0.94000,         0.99000
1967-04,         0.93000,         1.65000,         2.11000,         0.99000
1967-05,         0.97000,         0.99000,         1.03000,         1.04000
1967-06,         1.06000,         1.00000,         0.96000,         0.95000
1967-07,         0.93000,         1.67000,         2.06000,         0.98000
1967-08,         0.98000,         1.00000,         1.04000,         1.05000
1967-09,         1.03000,         0.96000,         0.95000,         0.92000
1967-10,         1.06000,         1.60000,         1.40000,         0.99000
1967-11,         0.99000,         1.02000,         1.04000,         1.04000
1967-12,         1.02000,         0.95000,         0.89000,         0.94000
1968-01,         1.05000,         1.49000,         1.58000,         0.91000
1968-02,         0.94000,         0.98000,         1.07000,         1.04000
1968-03,         1.02000,         0.95000,         1.03000,         0.91000
1968-04,         1.78000,         1.55000,         1.52000,         0.91000
1968-05,         0.99000,         0.99000,         1.08000,         1.00000
1968-06,         1.03000,         1.00000,         1.03000,         0.94000
1968-07,         1.87000,         1.65000,         1.24000,         1.01000
1968-08,         0.99000,         1.00000,         1.02000,         1.04000
1968-09,         1.02000,         0.98000,         0.98000,         1.02000
1968-10,         1.66000,         1.69000,         0.93000,         0.93000
1968-11,         1.06000,         1.02000,         1.02000,         1.01000
1968-12,         0.98000,         0.96000,         0.96000,         1.34000
1969-01,         1.89000,         1.70000,         1.59000,         0.94000
1969-02,         0.97000,         0.96000,         0.98000,         1.00000
1969-03,         1.03000,         1.01000,         1.02000,         1.00000
1969-04,         1.95000,         1.67000,         1.40000,         0.92000
1969-05,         0.93000,         0.98000,         1.02000,         1.00000
1969-06,         1.00000,         0.97000,         1.00000,         0.97000
1969-07,         1.92000,         1.56000,         1.10000,         1.03000
1969-08,         0.99000,         0.99000,         1.02000,         0.99000
1969-09,         1.02000,         0.94000,         0.92000,         0.96000
1969-10,         1.76000,         1.61000,         0.90000,         1.00000
1969-11,         0.96000,         1.02000,         1.04000,         0.99000
1969-12,         1.00000,         0.94000,         0.95000,         1.05000
1970-01,         1.24000,         1.72000,         1.75000,         0.95000
1970-02,         0.92000,         0.98000,         0.99000,         1.02000
1970-03,         1.02000,         0.98000,         1.00000,         0.97000
1970-04,         1.28000,         1.73000,         1.70000,         0.93000
1970-05,         1.00000,         1.01000,         1.03000,         1.04000
1970-06,         1.02000,         0.99000,         1.01000,         1.01000
1970-07,         1.58000,         1.80000,         1.41000,         0.97000
1970-08,         0.98000,         0.98000,         0.98000,         1.02000
1970-09,         1.01000,         0.99000,         0.94000,         1.08000
1970-10,         1.77000,         1.77000,         1.01000,         0.96000
1970-11,         0.98000,         0.98000,         1.02000,         1.01000
1970-12,         1.00000,         1.05000,         0.95000,         1.06000
1971-01,         1.05000,         1.74000,         1.87000,         1.31000
1971-02,         0.97000,         0.96000,         1.02000,         1.00000
1971-03,         0.99000,         1.00000,         0.93000,         0.99000
1971-04,         1.42000,         1.87000,         1.92000,         0.98000
1971-05,         0.94000,         1.00000,         1.00000,         0.99000
1971-06,         1.03000,         0.98000,         0.99000,         0.95000
1971-07,         1.33000,         1.93000,         1.87000,         0.93000
1971-08,         0.95000,         0.99000,         0.99000,         1.02000
1971-09,         1.03000,         1.02000,         1.09000,         0.95000
1971-10,         1.69000,         1.97000,         1.61000,         0.96000
1971-11,         0.96000,         1.02000,         1.02000,         1.05000
1971-12,         0.99000,         1.03000,         1.04000,         1.03000
1972-01,         1.00000,         2.51000,         2.47000,         1.60000
1972-02,         0.99000,         1.00000,         1.03000,         1.06000
1972-03,         1.03000,         1.01000,         1.03000,         1.01000
1972-04,         0.95000,         3.01000,         2.36000,         1.17000
1972-05,         1.01000,         0.98000,         1.02000,         1.03000
1972-06,         1.02000,         0.98000,         1.05000,         1.01000
1972-07,         1.14000,         2.31000,         2.20000,         0.99000
1972-08,         1.00000,         1.04000,         1.03000,         1.05000
1972-09,         1.02000,         0.98000,         1.01000,         1.18000
1972-10,         1.50000,         2.47000,         1.98000,         0.97000
1972-11,         1.01000,         1.02000,         1.03000,         1.03000
1972-12,         1.01000,         1.01000,         0.91000,         1.24000
1973-01,         1.02000,         2.07000,         1.70000,         1.04000
1973-02,         0.96000,         0.94000,         0.96000,         1.01000
1973-03,         0.99000,         0.99000,         0.92000,         0.96000
1973-04,         1.74000,         1.68000,         1.13000,         0.99000
1973-05,         0.94000,         0.95000,         0.96000,         1.00000
1973-06,         1.00000,         0.99000,         0.93000,         0.99000
1973-07,         1.34000,         1.81000,         1.01000,         0.96000
1973-08,         0.93000,         0.99000,         1.00000,         1.03000
1973-09,         1.02000,         0.97000,         1.00000,         1.07000
1973-10,         1.38000,         1.70000,         1.01000,         0.98000
1973-11,         0.96000,         1.05000,         0.99000,         1.01000
1973-12,         1.00000,         1.06000,         0.99000,         1.00000
1974-01,         0.96000,         2.01000,         1.17000,         0.96000
1974-02,         0.97000,         0.98000,         1.01000,         1.00000
1974-03,         1.04000,         1.00000,         1.02000,         1.05000
1974-04,         1.84000,         1.97000,         1.01000,         0.98000
1974-05,         0.98000,         0.96000,         1.01000,         1.04000
1974-06,         1.01000,         1.01000,         1.00000,         0.95000
1974-07,         2.15000,         1.66000,         0.96000,         0.97000
1974-08,         1.01000,         1.01000,         1.00000,         1.04000
1974-09,         1.01000,         0.98000,         0.98000,         1.00000
1974-10,         1.79000,         1.55000,         0.98000,         0.96000
1974-11,         0.99000,         0.97000,         1.03000,         1.02000
1974-12,         0.99000,         1.00000,         0.98000,         0.95000
1975-01,         1.01000,         1.58000,         1.24000,         1.00000
1975-02,         1.03000,         0.98000,         1.05000,         1.07000
1975-03,         1.04000,         0.98000,         0.98000,         0.94000
1975-04,         0.95000,         1.66000,         1.26000,         0.96000
1975-05,         0.97000,         0.99000,         1.04000,         1.04000
1975-06,         1.01000,         1.05000,         0.94000,         1.02000
1975-07,         1.06000,         1.66000,         1.13000,         0.91000
1975-08,         0.95000,         0.99000,         1.03000,         1.04000
1975-09,         1.03000,         1.04000,         0.99000,         1.11000
1975-10,         1.24000,         1.41000,         0.97000,         0.99000
1975-11,         0.97000,         1.06000,         1.01000,         1.06000
1975-12,         1.05000,         1.00000,         1.04000,         1.05000
1976-01,         0.99000,         2.17000,         1.84000,         1.02000
1976-02,         0.93000,         0.98000,         1.02000,         1.02000
1976-03,         1.01000,         1.03000,         0.96000,         1.00000
1976-04,         1.62000,         2.02000,         1.55000,         0.97000
1976-05,         0.94000,         0.96000,         0.99000,         1.02000
1976-06,         1.01000,         1.01000,         0.95000,         0.98000
1976-07,         2.13000,         1.89000,         1.53000,         0.97000
1976-08,         0.98000,         1.00000,         0.97000,         1.02000
1976-09,         1.05000,         0.96000,         0.93000,         1.14000
1976-10,         2.31000,         1.57000,         1.00000,         1.03000
1976-11,         0.95000,         1.04000,         1.01000,         1.02000
1976-12,         0.98000,         0.97000,         0.94000,         1.79000
1977-01,         2.30000,         2.92000,         2.16000,         0.94000
1977-02,         0.97000,         0.97000,         1.01000,         1.05000
1977-03,         1.05000,         1.02000,         1.03000,         0.97000
1977-04,         2.83000,         2.74000,         1.57000,         0.97000
1977-05,         1.02000,         1.01000,         1.05000,         1.05000
1977-06,         1.02000,         1.00000,         0.96000,         1.12000
1977-07,         2.81000,         2.46000,         1.04000,         1.00000
1977-08,         0.96000,         0.99000,         1.03000,         1.03000
1977-09,         1.08000,         0.99000,         0.95000,         1.14000
1977-10,         2.63000,         2.42000,         0.97000,         1.00000
1977-11,         1.00000,         1.01000,         1.02000,         1.03000
1977-12,         1.04000,         1.00000,         0.97000,         0.98000
1978-01,         1.36000,         2.58000,         1.97000,         1.01000
1978-02,         0.97000,         0.95000,         1.00000,         1.02000
1978-03,         1.01000,         0.99000,         0.94000,         0.94000
1978-04,         2.39000,         2.52000,         1.97000,         0.91000
1978-05,         0.97000,         0.96000,         1.00000,         1.01000
1978-06,         1.03000,         0.95000,         0.95000,         0.93000
1978-07,         2.95000,         2.32000,         1.82000,         0.97000
1978-08,         0.96000,         0.95000,         1.03000,         1.01000
1978-09,         1.04000,         0.95000,         0.95000,         0.91000
1978-10,         2.78000,         2.13000,         1.33000,         0.97000
1978-11,         0.96000,         1.01000,         1.03000,         1.04000
1978-12,         0.99000,         0.93000,         0.98000,         0.99000
1979-01,         1.07000,         2.09000,         1.93000,         0.94000
1979-02,         0.99000,         0.97000,         1.02000,         1.04000
1979-03,         1.04000,         1.01000,         0.99000,         0.90000
1979-04,         1.93000,         2.23000,         1.39000,         1.01000
1979-05,         0.98000,         0.96000,         1.03000,         1.06000
1979-06,         1.03000,         1.01000,         1.00000,         0.96000
1979-07,         2.59000,         2.29000,         1.19000,         0.98000
1979-08,         0.97000,         1.01000,         1.05000,         1.05000
1979-09,         0.98000,         1.00000,         0.97000,         0.98000
